experiment,population,head,target,horizon_min,event_class,split,n_samples,n_positive,n_days,decision_threshold,metric,value,ci95_low,ci95_high,instrument,coverage_group,kind,units
E4,HEL1OS input coverage <50%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,1861,467,9,0.418,FN,177.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,1861,467,9,0.418,TN,1241.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,1861,467,9,0.418,Brier_raw,0.153281,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,1861,467,9,0.418,BSS_raw,0.18454,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,1861,467,9,0.418,Brier_calibrated,0.121135,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,1861,467,9,0.418,BSS_calibrated,0.355559,-0.1256,0.4258,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,ROC_AUC,0.843847,0.6781,0.9578,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,TSS,0.496923,0.2948,0.884,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,POD_recall,0.665079,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,precision,0.669329,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,F1,0.667197,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,false_alarm_ratio,0.330671,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,false_positive_rate,0.168156,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,HSS,0.497695,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,frequency_bias,0.993651,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,accuracy,0.77539,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,TP,419.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,FP,207.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,FN,211.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,TN,1024.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,Brier_raw,0.182617,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,BSS_raw,0.184479,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,Brier_calibrated,0.162807,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1861,630,9,0.456,BSS_calibrated,0.272943,-0.1426,0.3539,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,ROC_AUC,0.851583,0.6327,0.9695,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,TSS,0.550272,0.1621,0.9171,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,POD_recall,0.70257,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,precision,0.783083,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,F1,0.740645,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,false_alarm_ratio,0.216917,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,false_positive_rate,0.152299,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,HSS,0.556492,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,frequency_bias,0.897185,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,accuracy,0.783987,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,TP,574.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,FP,159.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,FN,243.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,TN,885.0,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,Brier_raw,0.200147,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,BSS_raw,0.18732,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,Brier_calibrated,0.187288,,,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1861,817,9,0.527,BSS_calibrated,0.239532,-0.5893,0.323,HEL1OS,<50%,,
E4,HEL1OS input coverage <50%,,,0,,test,1861,,9,,MAE,0.035705,0.0236,0.061,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,0,,test,1861,,9,,RMSE,0.045865,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,0,,test,1861,,9,,bias,0.012929,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,0,,test,1861,,9,,correlation,0.997697,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,1,,test,1861,,9,,MAE,0.037891,0.0249,0.0652,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,1,,test,1861,,9,,RMSE,0.049907,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,1,,test,1861,,9,,bias,0.01492,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,1,,test,1861,,9,,correlation,0.997128,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,5,,test,1861,,9,,MAE,0.059521,0.0437,0.0763,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,5,,test,1861,,9,,RMSE,0.092061,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,5,,test,1861,,9,,bias,0.006885,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,5,,test,1861,,9,,correlation,0.983955,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,15,,test,1861,,9,,MAE,0.093542,0.0594,0.1231,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,15,,test,1861,,9,,RMSE,0.147615,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,15,,test,1861,,9,,bias,-0.008182,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,15,,test,1861,,9,,correlation,0.953401,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,30,,test,1854,,9,,MAE,0.112896,0.0675,0.1562,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,30,,test,1854,,9,,RMSE,0.170604,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,30,,test,1854,,9,,bias,-0.015492,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,30,,test,1854,,9,,correlation,0.937015,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,60,,test,1839,,9,,MAE,0.114212,0.0667,0.1552,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,60,,test,1839,,9,,RMSE,0.169101,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,60,,test,1839,,9,,bias,-0.017875,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage <50%,,,60,,test,1839,,9,,correlation,0.938687,,,HEL1OS,<50%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,ROC_AUC,0.904981,0.8902,0.9259,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,TSS,0.766513,-0.1388,0.8332,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,POD_recall,0.857143,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,precision,0.092308,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,F1,0.166667,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,false_alarm_ratio,0.907692,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,false_positive_rate,0.09063,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,HSS,0.150346,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,frequency_bias,9.285714,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,accuracy,0.908815,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,TP,6.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,FP,59.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,FN,1.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,TN,592.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,Brier_raw,0.059641,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,BSS_raw,-4.666574,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,Brier_calibrated,0.008369,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,658,7,19,0.361,BSS_calibrated,0.204832,-0.2447,0.5984,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,ROC_AUC,0.766817,0.6938,0.9558,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,TSS,0.450491,-0.2502,0.9439,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,POD_recall,0.647059,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,precision,0.080292,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,F1,0.142857,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,false_alarm_ratio,0.919708,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,false_positive_rate,0.196568,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,HSS,0.101558,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,frequency_bias,8.058824,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,accuracy,0.799392,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,TP,11.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,FP,126.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,FN,6.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,TN,515.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,Brier_raw,0.131319,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,BSS_raw,-4.21761,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,Brier_calibrated,0.037942,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,658,17,19,0.418,BSS_calibrated,-0.507544,-14.6625,0.4228,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,ROC_AUC,0.65141,0.5311,0.9441,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,TSS,0.330658,0.0548,0.7874,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,POD_recall,0.571429,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,precision,0.117647,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,F1,0.195122,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,false_alarm_ratio,0.882353,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,false_positive_rate,0.24077,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,HSS,0.117245,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,frequency_bias,4.857143,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,accuracy,0.74924,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,TP,20.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,FP,150.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,FN,15.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,TN,473.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,Brier_raw,0.177377,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,BSS_raw,-2.522034,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,Brier_calibrated,0.080962,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,658,35,19,0.456,BSS_calibrated,-0.607598,-15.1828,0.2387,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,ROC_AUC,0.71584,0.5172,0.9648,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,TSS,0.549594,0.0385,0.9411,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,POD_recall,0.776471,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,precision,0.336735,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,F1,0.469751,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,false_alarm_ratio,0.663265,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,false_positive_rate,0.226876,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,HSS,0.353191,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,frequency_bias,2.305882,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,accuracy,0.773556,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,TP,66.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,FP,130.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,FN,19.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,TN,443.0,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,Brier_raw,0.233678,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,BSS_raw,-1.077288,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,Brier_calibrated,0.147133,,,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,658,85,19,0.527,BSS_calibrated,-0.30794,-4.3161,0.2556,HEL1OS,50-90%,,
E4,HEL1OS input coverage 50-90%,,,0,,test,658,,19,,MAE,0.062922,0.0315,0.1211,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,0,,test,658,,19,,RMSE,0.114264,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
